Drug_ID,Protein_ID
DB14649,1577
DB14652,1577
DB14659,1577
DB14669,1577
DB14681,1577
DB15444,1577
DB00091,1565
DB00176,1565
DB00182,1565
DB00184,1565
DB00185,1565
DB00187,1565
DB00188,1565
DB00193,1565
DB00195,1565
DB00201,1565
DB00203,1565
DB00208,1565
DB00209,1565
DB00211,1565
DB00215,1565
DB00216,1565
DB00220,1565
DB00224,1565
DB00234,1565
DB00238,1565
DB00243,1565
DB00252,1565
DB00257,1565
DB00259,1565
DB00264,1565
DB00277,1565
DB00281,1565
DB00283,1565
DB00285,1565
DB00289,1565
DB00297,1565
DB00316,1565
DB00317,1565
DB00318,1565
DB00321,1565
DB00333,1565
DB00334,1565
DB00335,1565
DB00338,1565
DB00342,1565
DB00343,1565
DB00349,1565
DB00356,1565
DB00361,1565
DB00363,1565
DB00370,1565
DB00373,1565
DB00377,1565
DB00379,1565
DB00381,1565
DB00396,1565
DB00398,1565
DB00409,1565
DB00412,1565
DB00420,1565
DB00425,1565
DB00433,1565
DB00439,1565
DB00448,1565
DB00454,1565
DB00455,1565
DB00458,1565
DB00468,1565
DB00472,1565
DB00476,1565
DB00477,1565
DB00482,1565
DB00489,1565
DB00490,1565
DB00494,1565
DB00496,1565
DB00497,1565
DB00501,1565
DB00502,1565
DB00503,1565
DB00514,1565
DB00521,1565
DB00528,1565
DB00530,1565
DB00532,1565
DB00540,1565
DB00543,1565
DB00557,1565
DB00568,1565
DB00570,1565
DB00571,1565
DB00574,1565
DB00575,1565
DB00590,1565
DB00592,1565
DB00598,1565
DB00604,1565
DB00608,1565
DB00613,1565
DB00619,1565
DB00622,1565
DB00623,1565
DB00625,1565
DB00627,1565
DB00633,1565
DB00637,1565
DB00641,1565
DB00647,1565
DB00656,1565
DB00661,1565
DB00674,1565
DB00675,1565
DB00679,1565
DB00699,1565
DB00701,1565
DB00705,1565
DB00706,1565
DB00715,1565
DB00726,1565
DB00731,1565
DB00734,1565
DB00737,1565
DB00738,1565
DB00751,1565
DB00752,1565
DB00757,1565
DB00763,1565
DB00780,1565
DB00792,1565
DB00805,1565
DB00810,1565
DB00834,1565
DB00836,1565
DB00843,1565
DB00845,1565
DB00850,1565
DB00857,1565
DB00863,1565
DB00866,1565
DB00904,1565
DB00907,1565
DB00908,1565
DB00914,1565
DB00918,1565
DB00921,1565
DB00924,1565
DB00932,1565
DB00933,1565
DB00934,1565
DB00951,1565
DB00956,1565
DB00960,1565
DB00972,1565
DB00983,1565
DB00997,1565
DB01005,1565
DB01012,1565
DB01023,1565
DB01026,1565
DB01028,1565
DB01035,1565
DB01036,1565
DB01037,1565
DB01062,1565
DB01069,1565
DB01071,1565
DB01074,1565
DB01075,1565
DB01076,1565
DB01079,1565
DB01087,1565
DB01093,1565
DB01095,1565
DB01096,1565
DB01100,1565
DB01104,1565
DB01110,1565
DB01114,1565
DB01115,1565
DB01118,1565
DB01128,1565
DB01129,1565
DB01131,1565
DB01136,1565
DB01142,1565
DB01149,1565
DB01151,1565
DB01156,1565
DB01166,1565
DB01171,1565
DB01173,1565
DB01175,1565
DB01177,1565
DB01182,1565
DB01184,1565
DB01191,1565
DB01192,1565
DB01193,1565
DB01195,1565
DB01206,1565
DB01210,1565
DB01214,1565
DB01218,1565
DB01224,1565
DB01228,1565
DB01232,1565
DB01233,1565
DB01238,1565
DB01242,1565
DB01244,1565
DB01255,1565
DB01264,1565
DB01267,1565
DB01274,1565
DB01295,1565
DB01297,1565
DB01359,1565
DB01388,1565
DB01392,1565
DB01403,1565
DB01409,1565
DB01410,1565
DB01424,1565
DB01429,1565
DB01435,1565
DB01454,1565
DB01466,1565
DB01472,1565
DB01551,1565
DB01562,1565
DB01576,1565
DB01577,1565
DB01580,1565
DB01590,1565
DB01591,1565
DB01601,1565
DB01611,1565
DB01621,1565
DB01623,1565
DB01624,1565
DB01628,1565
DB02701,1565
DB02703,1565
DB03783,1565
DB04818,1565
DB04829,1565
DB04840,1565
DB04841,1565
DB04844,1565
DB04846,1565
DB04855,1565
DB04861,1565
DB04868,1565
DB04871,1565
DB04884,1565
DB04889,1565
DB04905,1565
DB04911,1565
DB04920,1565
DB04938,1565
DB04946,1565
DB04948,1565
DB04951,1565
DB04957,1565
DB05109,1565
DB05271,1565
DB05812,1565
DB06016,1565
DB06137,1565
DB06144,1565
DB06148,1565
DB06203,1565
DB06204,1565
DB06216,1565
DB06217,1565
DB06287,1565
DB06292,1565
DB06370,1565
DB06412,1565
DB06506,1565
DB06512,1565
DB06589,1565
DB06595,1565
DB06603,1565
DB06608,1565
DB06654,1565
DB06678,1565
DB06684,1565
DB06691,1565
DB06700,1565
DB06702,1565
DB06708,1565
DB06726,1565
DB06727,1565
DB06729,1565
DB06735,1565
DB06770,1565
DB06819,1565
DB06820,1565
DB08807,1565
DB08808,1565
DB08864,1565
DB08881,1565
DB08893,1565
DB08901,1565
DB08909,1565
DB08918,1565
DB08922,1565
DB08952,1565
DB09013,1565
DB09039,1565
DB09048,1565
DB09049,1565
DB09053,1565
DB09061,1565
DB09065,1565
DB09068,1565
DB09076,1565
DB09078,1565
DB09118,1565
DB09128,1565
DB09167,1565
DB09173,1565
DB09183,1565
DB09195,1565
DB09204,1565
DB09224,1565
DB09238,1565
DB09241,1565
DB09288,1565
DB09291,1565
DB09351,1565
DB09555,1565
DB09570,1565
DB11586,1565
DB11614,1565
DB11633,1565
DB11638,1565
DB11642,1565
DB11672,1565
DB11718,1565
DB11732,1565
DB11757,1565
DB11770,1565
DB11785,1565
DB11837,1565
DB11855,1565
DB11915,1565
DB11963,1565
DB11979,1565
DB12001,1565
DB12070,1565
DB12161,1565
DB12212,1565
DB12245,1565
DB12332,1565
DB12499,1565
DB12500,1565
DB12523,1565
DB12693,1565
DB12752,1565
DB13139,1565
DB13174,1565
DB13443,1565
DB13508,1565
DB13530,1565
DB13609,1565
DB13679,1565
DB13757,1565
DB13775,1565
DB13874,1565
DB14010,1565
DB14011,1565
DB14025,1565
DB14185,1565
DB14635,1565
DB14761,1565
DB14840,1565
DB14881,1565
DB15091,1565
DB15328,1565
DB15444,1565
DB00166,5447
DB00305,5447
DB00665,5447
DB00694,5447
DB00698,5447
DB00865,5447
DB00997,5447
DB01466,5447
DB03247,5447
DB06263,5447
DB09332,5447
DB00163,6647
DB00515,6647
DB00526,6647
DB00958,6647
DB09130,6647
DB09221,6647
DB14001,6647
DB14002,6647
DB14487,6647
DB14533,6647
DB00170,1544
DB00176,1544
DB00184,1544
DB00188,1544
DB00195,1544
DB00201,1544
DB00208,1544
DB00215,1544
DB00218,1544
DB00238,1544
DB00252,1544
DB00261,1544
DB00268,1544
DB00277,1544
DB00280,1544
DB00281,1544
DB00296,1544
DB00313,1544
DB00315,1544
DB00316,1544
DB00321,1544
DB00333,1544
DB00334,1544
DB00338,1544
DB00356,1544
DB00363,1544
DB00365,1544
DB00370,1544
DB00377,1544
DB00379,1544
DB00382,1544
DB00384,1544
DB00388,1544
DB00398,1544
DB00400,1544
DB00409,1544
DB00412,1544
DB00418,1544
DB00420,1544
DB00425,1544
DB00428,1544
DB00435,1544
DB00440,1544
DB00454,1544
DB00455,1544
DB00458,1544
DB00461,1544
DB00467,1544
DB00468,1544
DB00472,1544
DB00476,1544
DB00477,1544
DB00487,1544
DB00499,1544
DB00501,1544
DB00502,1544
DB00503,1544
DB00518,1544
DB00530,1544
DB00532,1544
DB00533,1544
DB00537,1544
DB00540,1544
DB00544,1544
DB00549,1544
DB00553,1544
DB00564,1544
DB00568,1544
DB00571,1544
DB00574,1544
DB00575,1544
DB00586,1544
DB00607,1544
DB00619,1544
DB00625,1544
DB00629,1544
DB00633,1544
DB00655,1544
DB00661,1544
DB00675,1544
DB00682,1544
DB00685,1544
DB00697,1544
DB00715,1544
DB00717,1544
DB00730,1544
DB00740,1544
DB00744,1544
DB00745,1544
DB00752,1544
DB00758,1544
DB00763,1544
DB00772,1544
DB00773,1544
DB00779,1544
DB00783,1544
DB00788,1544
DB00794,1544
DB00806,1544
DB00817,1544
DB00818,1544
DB00827,1544
DB00831,1544
DB00850,1544
DB00851,1544
DB00857,1544
DB00863,1544
DB00898,1544
DB00904,1544
DB00908,1544
DB00924,1544
DB00927,1544
DB00934,1544
DB00951,1544
DB00969,1544
DB00972,1544
DB00977,1544
DB00978,1544
DB00980,1544
DB00993,1544
DB00998,1544
DB01002,1544
DB01012,1544
DB01026,1544
DB01028,1544
DB01037,1544
DB01044,1544
DB01045,1544
DB01056,1544
DB01058,1544
DB01059,1544
DB01065,1544
DB01072,1544
DB01079,1544
DB01087,1544
DB01094,1544
DB01097,1544
DB01100,1544
DB01115,1544
DB01118,1544
DB01129,1544
DB01136,1544
DB01137,1544
DB01142,1544
DB01151,1544
DB01155,1544
DB01165,1544
DB01166,1544
DB01173,1544
DB01174,1544
DB01182,1544
DB01184,1544
DB01191,1544
DB01195,1544
DB01208,1544
DB01217,1544
DB01223,1544
DB01233,1544
DB01241,1544
DB01242,1544
DB01254,1544
DB01283,1544
DB01303,1544
DB01320,1544
DB01367,1544
DB01388,1544
DB01405,1544
DB01412,1544
DB01418,1544
DB01424,1544
DB01435,1544
DB01482,1544
DB01558,1544
DB01601,1544
DB01609,1544
DB01623,1544
DB01628,1544
DB01645,1544
DB01667,1544
DB02134,1544
DB02489,1544
DB02709,1544
DB03783,1544
DB04076,1544
DB04356,1544
DB04574,1544
DB04841,1544
DB04871,1544
DB04889,1544
DB04948,1544
DB04951,1544
DB05015,1544
DB05676,1544
DB05708,1544
DB05812,1544
DB05928,1544
DB05990,1544
DB06077,1544
DB06137,1544
DB06148,1544
DB06160,1544
DB06210,1544
DB06216,1544
DB06235,1544
DB06264,1544
DB06290,1544
DB06292,1544
DB06413,1544
DB06442,1544
DB06448,1544
DB06479,1544
DB06510,1544
DB06589,1544
DB06594,1544
DB06595,1544
DB06600,1544
DB06605,1544
DB06626,1544
DB06654,1544
DB06732,1544
DB06769,1544
DB06770,1544
DB06771,1544
DB06774,1544
DB06803,1544
DB06820,1544
DB08496,1544
DB08867,1544
DB08880,1544
DB08881,1544
DB08883,1544
DB08910,1544
DB08972,1544
DB09071,1544
DB09078,1544
DB09118,1544
DB09120,1544
DB09167,1544
DB09185,1544
DB09198,1544
DB09225,1544
DB09241,1544
DB09256,1544
DB09273,1544
DB09288,1544
DB09290,1544
DB09330,1544
DB09570,1544
DB11404,1544
DB11443,1544
DB11450,1544
DB11491,1544
DB11511,1544
DB11642,1544
DB11672,1544
DB11689,1544
DB11737,1544
DB11753,1544
DB11757,1544
DB11774,1544
DB11791,1544
DB11837,1544
DB11892,1544
DB11932,1544
DB11967,1544
DB12001,1544
DB12026,1544
DB12161,1544
DB12245,1544
DB12332,1544
DB12406,1544
DB12499,1544
DB12945,1544
DB13174,1544
DB13203,1544
DB13261,1544
DB13449,1544
DB13573,1544
DB13592,1544
DB13609,1544
DB13627,1544
DB13634,1544
DB13772,1544
DB13812,1544
DB13823,1544
DB13874,1544
DB13952,1544
DB13953,1544
DB13954,1544
DB13955,1544
DB13956,1544
DB14018,1544
DB14025,1544
DB14029,1544
DB14132,1544
DB14635,1544
DB15444,1544
DB01103,3176
DB01752,3176
DB05381,3176
DB00441,978
DB00928,978
DB00987,978
DB01101,978
DB01262,978
DB03185,978
DB00544,7378
DB00544,151531
DB09459,55662
DB00714,27284
DB14635,27284
DB00091,1576
DB00104,1576
DB00136,1576
DB00163,1576
DB00169,1576
DB00176,1576
DB00180,1576
DB00184,1576
DB00185,1576
DB00186,1576
DB00188,1576
DB00191,1576
DB00193,1576
DB00196,1576
DB00197,1576
DB00199,1576
DB00201,1576
DB00203,1576
DB00204,1576
DB00207,1576
DB00213,1576
DB00215,1576
DB00216,1576
DB00220,1576
DB00224,1576
DB00227,1576
DB00231,1576
DB00234,1576
DB00238,1576
DB00239,1576
DB00240,1576
DB00243,1576
DB00246,1576
DB00247,1576
DB00248,1576
DB00250,1576
DB00252,1576
DB00253,1576
DB00254,1576
DB00255,1576
DB00257,1576
DB00259,1576
DB00264,1576
DB00270,1576
DB00273,1576
DB00277,1576
DB00278,1576
DB00280,1576
DB00281,1576
DB00285,1576
DB00288,1576
DB00294,1576
DB00295,1576
DB00296,1576
DB00297,1576
DB00301,1576
DB00304,1576
DB00307,1576
DB00309,1576
DB00312,1576
DB00313,1576
DB00316,1576
DB00317,1576
DB00318,1576
DB00320,1576
DB00321,1576
DB00324,1576
DB00333,1576
DB00334,1576
DB00337,1576
DB00338,1576
DB00342,1576
DB00343,1576
DB00346,1576
DB00347,1576
DB00349,1576
DB00351,1576
DB00353,1576
DB00356,1576
DB00357,1576
DB00358,1576
DB00359,1576
DB00361,1576
DB00363,1576
DB00365,1576
DB00367,1576
DB00370,1576
DB00377,1576
DB00378,1576
DB00379,1576
DB00381,1576
DB00393,1576
DB00394,1576
DB00396,1576
DB00398,1576
DB00400,1576
DB00401,1576
DB00402,1576
DB00404,1576
DB00412,1576
DB00420,1576
DB00425,1576
DB00435,1576
DB00439,1576
DB00440,1576
DB00443,1576
DB00444,1576
DB00446,1576
DB00448,1576
DB00454,1576
DB00455,1576
DB00458,1576
DB00468,1576
DB00470,1576
DB00471,1576
DB00472,1576
DB00477,1576
DB00481,1576
DB00482,1576
DB00485,1576
DB00490,1576
DB00495,1576
DB00496,1576
DB00497,1576
DB00499,1576
DB00501,1576
DB00502,1576
DB00503,1576
DB00514,1576
DB00518,1576
DB00520,1576
DB00528,1576
DB00530,1576
DB00531,1576
DB00533,1576
DB00537,1576
DB00539,1576
DB00540,1576
DB00541,1576
DB00546,1576
DB00549,1576
DB00557,1576
DB00559,1576
DB00563,1576
DB00564,1576
DB00568,1576
DB00570,1576
DB00571,1576
DB00574,1576
DB00575,1576
DB00580,1576
DB00582,1576
DB00586,1576
DB00588,1576
DB00589,1576
DB00590,1576
DB00591,1576
DB00593,1576
DB00602,1576
DB00603,1576
DB00604,1576
DB00607,1576
DB00608,1576
DB00612,1576
DB00615,1576
DB00617,1576
DB00619,1576
DB00620,1576
DB00622,1576
DB00624,1576
DB00625,1576
DB00627,1576
DB00628,1576
DB00635,1576
DB00636,1576
DB00637,1576
DB00641,1576
DB00647,1576
DB00648,1576
DB00655,1576
DB00656,1576
DB00661,1576
DB00663,1576
DB00668,1576
DB00673,1576
DB00674,1576
DB00675,1576
DB00678,1576
DB00681,1576
DB00682,1576
DB00683,1576
DB00687,1576
DB00688,1576
DB00690,1576
DB00694,1576
DB00696,1576
DB00700,1576
DB00701,1576
DB00705,1576
DB00706,1576
DB00708,1576
DB00714,1576
DB00715,1576
DB00717,1576
DB00719,1576
DB00724,1576
DB00731,1576
DB00734,1576
DB00736,1576
DB00741,1576
DB00744,1576
DB00745,1576
DB00751,1576
DB00755,1576
DB00757,1576
DB00758,1576
DB00759,1576
DB00762,1576
DB00763,1576
DB00764,1576
DB00768,1576
DB00769,1576
DB00773,1576
DB00776,1576
DB00778,1576
DB00780,1576
DB00783,1576
DB00794,1576
DB00802,1576
DB00808,1576
DB00812,1576
DB00813,1576
DB00814,1576
DB00819,1576
DB00820,1576
DB00822,1576
DB00823,1576
DB00825,1576
DB00826,1576
DB00829,1576
DB00834,1576
DB00836,1576
DB00843,1576
DB00845,1576
DB00846,1576
DB00850,1576
DB00856,1576
DB00857,1576
DB00860,1576
DB00862,1576
DB00863,1576
DB00864,1576
DB00865,1576
DB00872,1576
DB00877,1576
DB00889,1576
DB00896,1576
DB00897,1576
DB00898,1576
DB00904,1576
DB00905,1576
DB00906,1576
DB00907,1576
DB00908,1576
DB00909,1576
DB00910,1576
DB00911,1576
DB00912,1576
DB00916,1576
DB00918,1576
DB00921,1576
DB00924,1576
DB00932,1576
DB00938,1576
DB00946,1576
DB00947,1576
DB00949,1576
DB00954,1576
DB00956,1576
DB00957,1576
DB00959,1576
DB00962,1576
DB00969,1576
DB00972,1576
DB00973,1576
DB00976,1576
DB00977,1576
DB00980,1576
DB00982,1576
DB00987,1576
DB00990,1576
DB00997,1576
DB01001,1576
DB01002,1576
DB01006,1576
DB01007,1576
DB01008,1576
DB01011,1576
DB01012,1576
DB01013,1576
DB01015,1576
DB01016,1576
DB01018,1576
DB01023,1576
DB01026,1576
DB01028,1576
DB01029,1576
DB01030,1576
DB01032,1576
DB01036,1576
DB01037,1576
DB01045,1576
DB01047,1576
DB01050,1576
DB01054,1576
DB01058,1576
DB01059,1576
DB01062,1576
DB01068,1576
DB01071,1576
DB01072,1576
DB01074,1576
DB01076,1576
DB01083,1576
DB01085,1576
DB01087,1576
DB01093,1576
DB01095,1576
DB01100,1576
DB01103,1576
DB01104,1576
DB01105,1576
DB01110,1576
DB01114,1576
DB01115,1576
DB01117,1576
DB01118,1576
DB01127,1576
DB01128,1576
DB01129,1576
DB01130,1576
DB01132,1576
DB01134,1576
DB01136,1576
DB01138,1576
DB01142,1576
DB01149,1576
DB01151,1576
DB01152,1576
DB01154,1576
DB01159,1576
DB01166,1576
DB01167,1576
DB01169,1576
DB01173,1576
DB01174,1576
DB01175,1576
DB01181,1576
DB01182,1576
DB01183,1576
DB01184,1576
DB01186,1576
DB01190,1576
DB01192,1576
DB01194,1576
DB01196,1576
DB01198,1576
DB01200,1576
DB01201,1576
DB01204,1576
DB01206,1576
DB01211,1576
DB01215,1576
DB01216,1576
DB01217,1576
DB01218,1576
DB01220,1576
DB01221,1576
DB01222,1576
DB01223,1576
DB01224,1576
DB01227,1576
DB01229,1576
DB01232,1576
DB01233,1576
DB01234,1576
DB01236,1576
DB01238,1576
DB01241,1576
DB01242,1576
DB01244,1576
DB01248,1576
DB01253,1576
DB01254,1576
DB01256,1576
DB01259,1576
DB01260,1576
DB01261,1576
DB01263,1576
DB01264,1576
DB01267,1576
DB01268,1576
DB01275,1576
DB01319,1576
DB01320,1576
DB01333,1576
DB01349,1576
DB01352,1576
DB01357,1576
DB01369,1576
DB01380,1576
DB01384,1576
DB01388,1576
DB01392,1576
DB01393,1576
DB01394,1576
DB01395,1576
DB01396,1576
DB01406,1576
DB01409,1576
DB01410,1576
DB01411,1576
DB01418,1576
DB01420,1576
DB01424,1576
DB01435,1576
DB01456,1576
DB01466,1576
DB01483,1576
DB01536,1576
DB01544,1576
DB01551,1576
DB01559,1576
DB01583,1576
DB01587,1576
DB01588,1576
DB01589,1576
DB01590,1576
DB01591,1576
DB01595,1576
DB01601,1576
DB01609,1576
DB01611,1576
DB01621,1576
DB01624,1576
DB01628,1576
DB01645,1576
DB01656,1576
DB01685,1576
DB01698,1576
DB01764,1576
DB01873,1576
DB02187,1576
DB02520,1576
DB02701,1576
DB02703,1576
DB02709,1576
DB02789,1576
DB03010,1576
DB03515,1576
DB03701,1576
DB03783,1576
DB04070,1576
DB04572,1576
DB04574,1576
DB04630,1576
DB04652,1576
DB04743,1576
DB04794,1576
DB04817,1576
DB04825,1576
DB04828,1576
DB04829,1576
DB04832,1576
DB04833,1576
DB04835,1576
DB04838,1576
DB04839,1576
DB04841,1576
DB04842,1576
DB04845,1576
DB04855,1576
DB04856,1576
DB04861,1576
DB04868,1576
DB04871,1576
DB04884,1576
DB04886,1576
DB04894,1576
DB04896,1576
DB04905,1576
DB04908,1576
DB04911,1576
DB04920,1576
DB04934,1576
DB04938,1576
DB04946,1576
DB04957,1576
DB04975,1576
DB04977,1576
DB05015,1576
DB05039,1576
DB05109,1576
DB05154,1576
DB05212,1576
DB05239,1576
DB05271,1576
DB05294,1576
DB05351,1576
DB05482,1576
DB05521,1576
DB05541,1576
DB05676,1576
DB05812,1576
DB05814,1576
DB05885,1576
DB05903,1576
DB05928,1576
DB06016,1576
DB06077,1576
DB06119,1576
DB06137,1576
DB06144,1576
DB06148,1576
DB06152,1576
DB06155,1576
DB06174,1576
DB06176,1576
DB06201,1576
DB06203,1576
DB06207,1576
DB06209,1576
DB06212,1576
DB06216,1576
DB06218,1576
DB06228,1576
DB06233,1576
DB06237,1576
DB06267,1576
DB06268,1576
DB06282,1576
DB06287,1576
DB06290,1576
DB06292,1576
DB06335,1576
DB06370,1576
DB06403,1576
DB06412,1576
DB06413,1576
DB06414,1576
DB06419,1576
DB06442,1576
DB06446,1576
DB06448,1576
DB06458,1576
DB06469,1576
DB06470,1576
DB06480,1576
DB06587,1576
DB06589,1576
DB06595,1576
DB06603,1576
DB06605,1576
DB06616,1576
DB06626,1576
DB06636,1576
DB06652,1576
DB06654,1576
DB06663,1576
DB06670,1576
DB06684,1576
DB06685,1576
DB06697,1576
DB06700,1576
DB06702,1576
DB06708,1576
DB06710,1576
DB06712,1576
DB06713,1576
DB06717,1576
DB06730,1576
DB06731,1576
DB06738,1576
DB06739,1576
DB06742,1576
DB06762,1576
DB06772,1576
DB06774,1576
DB06777,1576
DB06780,1576
DB06781,1576
DB06786,1576
DB06789,1576
DB06791,1576
DB07348,1576
DB07615,1576
DB08439,1576
DB08496,1576
DB08502,1576
DB08794,1576
DB08811,1576
DB08815,1576
DB08816,1576
DB08820,1576
DB08827,1576
DB08828,1576
DB08833,1576
DB08838,1576
DB08864,1576
DB08865,1576
DB08867,1576
DB08873,1576
DB08874,1576
DB08875,1576
DB08877,1576
DB08881,1576
DB08882,1576
DB08883,1576
DB08893,1576
DB08895,1576
DB08896,1576
DB08899,1576
DB08901,1576
DB08903,1576
DB08905,1576
DB08906,1576
DB08907,1576
DB08909,1576
DB08910,1576
DB08911,1576
DB08912,1576
DB08918,1576
DB08922,1576
DB08931,1576
DB08932,1576
DB08933,1576
DB08953,1576
DB08970,1576
DB08971,1576
DB08980,1576
DB08992,1576
DB09017,1576
DB09026,1576
DB09030,1576
DB09034,1576
DB09039,1576
DB09048,1576
DB09049,1576
DB09053,1576
DB09054,1576
DB09061,1576
DB09063,1576
DB09065,1576
DB09068,1576
DB09071,1576
DB09073,1576
DB09074,1576
DB09078,1576
DB09079,1576
DB09082,1576
DB09083,1576
DB09089,1576
DB09090,1576
DB09095,1576
DB09099,1576
DB09101,1576
DB09102,1576
DB09118,1576
DB09119,1576
DB09123,1576
DB09124,1576
DB09128,1576
DB09143,1576
DB09166,1576
DB09173,1576
DB09183,1576
DB09195,1576
DB09198,1576
DB09199,1576
DB09200,1576
DB09201,1576
DB09216,1576
DB09223,1576
DB09225,1576
DB09227,1576
DB09229,1576
DB09230,1576
DB09231,1576
DB09232,1576
DB09234,1576
DB09235,1576
DB09236,1576
DB09237,1576
DB09238,1576
DB09239,1576
DB09240,1576
DB09241,1576
DB09262,1576
DB09280,1576
DB09288,1576
DB09289,1576
DB09291,1576
DB09297,1576
DB09299,1576
DB09308,1576
DB09309,1576
DB09330,1576
DB09371,1576
DB09378,1576
DB09383,1576
DB09389,1576
DB09555,1576
DB09570,1576
DB11273,1576
DB11274,1576
DB11362,1576
DB11383,1576
DB11400,1576
DB11405,1576
DB11442,1576
DB11459,1576
DB11470,1576
DB11471,1576
DB11475,1576
DB11487,1576
DB11529,1576
DB11554,1576
DB11560,1576
DB11574,1576
DB11575,1576
DB11581,1576
DB11586,1576
DB11613,1576
DB11614,1576
DB11619,1576
DB11633,1576
DB11636,1576
DB11637,1576
DB11641,1576
DB11642,1576
DB11672,1576
DB11689,1576
DB11703,1576
DB11712,1576
DB11718,1576
DB11730,1576
DB11737,1576
DB11742,1576
DB11750,1576
DB11752,1576
DB11753,1576
DB11757,1576
DB11761,1576
DB11779,1576
DB11791,1576
DB11796,1576
DB11799,1576
DB11805,1576
DB11817,1576
DB11823,1576
DB11828,1576
DB11837,1576
DB11901,1576
DB11915,1576
DB11919,1576
DB11921,1576
DB11932,1576
DB11942,1576
DB11943,1576
DB11951,1576
DB11952,1576
DB11960,1576
DB11963,1576
DB11978,1576
DB11986,1576
DB12001,1576
DB12010,1576
DB12015,1576
DB12026,1576
DB12070,1576
DB12092,1576
DB12093,1576
DB12131,1576
DB12141,1576
DB12147,1576
DB12161,1576
DB12245,1576
DB12266,1576
DB12267,1576
DB12278,1576
DB12301,1576
DB12329,1576
DB12332,1576
DB12371,1576
DB12391,1576
DB12457,1576
DB12474,1576
DB12483,1576
DB12499,1576
DB12500,1576
DB12515,1576
DB12532,1576
DB12537,1576
DB12582,1576
DB12612,1576
DB12629,1576
DB12674,1576
DB12781,1576
DB12808,1576
DB12825,1576
DB12887,1576
DB12923,1576
DB12941,1576
DB12952,1576
DB12978,1576
DB13003,1576
DB13074,1576
DB13139,1576
DB13158,1576
DB13179,1576
DB13208,1576
DB13338,1576
DB13345,1576
DB13347,1576
DB13399,1576
DB13409,1576
DB13456,1576
DB13488,1576
DB13500,1576
DB13528,1576
DB13602,1576
DB13609,1576
DB13685,1576
DB13725,1576
DB13728,1576
DB13746,1576
DB13766,1576
DB13791,1576
DB13835,1576
DB13843,1576
DB13857,1576
DB13866,1576
DB13867,1576
DB13874,1576
DB13879,1576
DB13941,1576
DB13943,1576
DB13944,1576
DB13946,1576
DB13950,1576
DB13952,1576
DB13953,1576
DB13954,1576
DB13955,1576
DB13956,1576
DB13981,1576
DB13997,1576
DB14011,1576
DB14019,1576
DB14055,1576
DB14063,1576
DB14064,1576
DB14065,1576
DB14066,1576
DB14068,1576
DB14126,1576
DB14185,1576
DB14512,1576
DB14538,1576
DB14539,1576
DB14540,1576
DB14541,1576
DB14542,1576
DB14543,1576
DB14544,1576
DB14545,1576
DB14568,1576
DB14570,1576
DB14575,1576
DB14583,1576
DB14596,1576
DB14598,1576
DB14600,1576
DB14631,1576
DB14633,1576
DB14634,1576
DB14635,1576
DB14637,1576
DB14644,1576
DB14646,1576
DB14649,1576
DB14652,1576
DB14659,1576
DB14669,1576
DB14678,1576
DB14681,1576
DB14723,1576
DB14761,1576
DB14840,1576
DB14881,1576
DB14895,1576
DB14975,1576
DB15035,1576
DB15091,1576
DB15102,1576
DB15233,1576
DB15305,1576
DB15328,1576
DB15444,1576
DB15489,1576
DB15566,1576
DB15685,1576
DB00491,279
DB02379,279
DB03088,279
DB03092,279
DB03439,279
DB03971,279
DB04453,279
DB00198,1066
DB00328,1066
DB00519,1066
DB00675,1066
DB00688,1066
DB00758,1066
DB00762,1066
DB00881,1066
DB00907,1066
DB01039,1066
DB01086,1066
DB01101,1066
DB01410,1066
DB06201,1066
DB06693,1066
DB06695,1066
DB09269,1066
DB09299,1066
DB09342,1066
DB11181,1066
DB11362,1066
DB12404,1066
DB14761,1066
DB14845,1066
DB00176,1559
DB00177,1559
DB00184,1559
DB00188,1559
DB00196,1559
DB00197,1559
DB00201,1559
DB00203,1559
DB00208,1559
DB00214,1559
DB00216,1559
DB00220,1559
DB00222,1559
DB00231,1559
DB00238,1559
DB00250,1559
DB00252,1559
DB00255,1559
DB00257,1559
DB00263,1559
DB00266,1559
DB00281,1559
DB00304,1559
DB00313,1559
DB00317,1559
DB00321,1559
DB00322,1559
DB00323,1559
DB00327,1559
DB00328,1559
DB00333,1559
DB00334,1559
